Date,AAPL,AMZN,BA,BRK-B,GLD,JNJ,JPM,MSFT,PG,XOM
2020-04-29,69.52301788330078,118.635498046875,139.0,189.61000061035156,161.72999572753906,127.0306167602539,83.9571533203125,168.54193115234375,101.3778305053711,36.19524383544922
2020-04-30,70.98968505859375,123.69999694824219,141.02000427246094,187.36000061035156,158.8000030517578,126.86151123046875,82.15548706054688,170.23275756835938,102.06185913085938,35.440223693847656
2020-05-01,69.8468017578125,114.302001953125,133.3699951171875,182.6699981689453,159.77999877929688,125.38184356689453,80.0020980834961,165.82518005371094,101.1526870727539,32.90060806274414
2020-05-04,70.83504486083984,115.79949951171875,131.4600067138672,177.9499969482422,160.33999633789062,125.36495208740234,79.0497817993164,169.88128662109375,100.24351501464844,34.22761535644531
2020-05-05,71.89820861816406,115.88999938964844,125.4000015258789,176.02999877929688,161.02000427246094,126.40491485595703,78.9296646118164,171.7051239013672,100.45133209228516,34.189483642578125
2020-05-06,72.6399917602539,117.56300354003906,121.86000061035156,172.3800048828125,158.9499969482422,125.20428466796875,77.4454574584961,173.39593505859375,97.93159484863281,33.548858642578125
2020-05-07,73.39144897460938,118.38050079345703,128.64999389648438,173.47999572753906,161.38999938964844,124.78996276855469,78.25189208984375,174.40284729003906,97.12632751464844,33.739524841308594
2020-05-08,75.13829040527344,118.98049926757812,133.44000244140625,176.8300018310547,160.4199981689453,125.72850036621094,79.53025817871094,175.42877197265625,100.39936828613281,35.219058990478516
2020-05-11,76.32064819335938,120.44999694824219,128.91000366210938,174.63999938964844,159.4199981689453,126.07518005371094,77.18807220458984,177.38560485839844,99.84522247314453,34.883487701416016
2020-05-12,75.44842529296875,117.84750366210938,125.22000122070312,172.80999755859375,160.0399932861328,124.40950775146484,74.66575622558594,173.36744689941406,99.1871337890625,34.3004150390625
2020-05-13,74.53744506835938,118.39600372314453,121.5,170.57000732421875,161.5800018310547,124.40101623535156,72.09195709228516,170.74569702148438,98.6416015625,32.59783172607422
2020-05-14,74.99534606933594,119.44249725341797,122.5199966430664,170.92999267578125,163.00999450683594,124.83223724365234,75.08613586425781,171.4866485595703,98.5463638305664,32.88548278808594
2020-05-15,74.55198669433594,120.48899841308594,120.0,169.25,163.92999267578125,127.19972229003906,73.69629669189453,173.98492431640625,99.23908996582031,32.65225601196289
2020-05-18,76.30850982666016,121.31300354003906,135.44000244140625,175.4600067138672,162.69000244140625,127.2673568725586,77.59986877441406,175.6472625732422,100.62451934814453,35.24888229370117
2020-05-19,75.86756134033203,122.46649932861328,130.44000244140625,172.49000549316406,164.25999450683594,125.99909973144531,76.07273864746094,174.4313507080078,97.36012268066406,34.16048049926758
2020-05-20,77.34306335449219,124.89700317382812,133.32000732421875,176.02000427246094,164.64999389648438,124.86607360839844,78.35486602783203,176.85081481933594,98.08744049072266,35.2722053527832
2020-05-21,76.76640319824219,122.33699798583984,139.0,174.94000244140625,162.25,124.04595947265625,77.35967254638672,174.72662353515625,96.65011596679688,34.642486572265625
2020-05-22,77.26068115234375,121.84400177001953,137.52999877929688,174.92999267578125,163.2100067138672,122.91360473632812,76.75910949707031,174.80287170410156,97.4986572265625,34.673580169677734
2020-05-26,76.73735046386719,121.09300231933594,144.72999572753906,180.33999633789062,160.88999938964844,123.07534790039062,82.20697021484375,172.9549102783203,97.00509643554688,35.69203186035156
2020-05-27,77.07168579101562,120.51950073242188,149.52000427246094,185.77000427246094,161.17999267578125,123.3563232421875,86.96849060058594,173.18350219726562,98.61564636230469,35.948577880859375
2020-05-28,77.1055908203125,120.05500030517578,149.82000732421875,185.10000610351562,161.72000122070312,125.12718963623047,85.67301177978516,172.79295349121094,100.49462890625,35.015663146972656
2020-05-29,77.0304946899414,122.11849975585938,145.85000610351562,185.5800018310547,162.91000366210938,126.64266967773438,83.48527526855469,174.55514526367188,100.37338256835938,35.34994888305664
2020-06-01,77.97781372070312,123.552001953125,151.38999938964844,183.83999633789062,163.66000366210938,125.31450653076172,84.59202575683594,174.15513610839844,101.52501678466797,35.97967529296875
2020-06-02,78.33881378173828,123.62049865722656,153.30999755859375,185.94000244140625,162.60000610351562,126.21697998046875,84.8751449584961,176.1363983154297,102.22638702392578,36.780433654785156
2020-06-03,78.77006530761719,123.91999816894531,173.16000366210938,190.82000732421875,159.60000610351562,126.5575180053711,89.45649719238281,176.56509399414062,102.63335418701172,38.2808723449707
2020-06-04,78.0916976928711,123.02999877929688,184.3000030517578,192.0500030517578,161.27999877929688,124.9228515625,91.31822204589844,174.24082946777344,100.48596954345703,38.17203903198242
2020-06-05,80.31582641601562,124.1500015258789,205.42999267578125,200.66000366210938,158.00999450683594,125.40813446044922,95.42768859863281,178.31777954101562,102.4601821899414,41.266239166259766
2020-06-08,80.79067993164062,126.2030029296875,230.5,201.55999755859375,159.72000122070312,124.9569091796875,97.3322982788086,179.4227294921875,103.08361053466797,42.5567741394043
2020-06-09,83.34188079833984,130.04299926757812,216.74000549316406,196.07000732421875,161.25999450683594,124.26728057861328,94.83570861816406,180.7943878173828,102.46884155273438,41.60830307006836
2020-06-10,85.486083984375,132.37249755859375,203.41000366210938,191.50999450683594,163.57000732421875,125.83380889892578,90.9921875,187.50035095214844,103.23949432373047,39.377052307128906
2020-06-11,81.38184356689453,127.89800262451172,170.0,178.02000427246094,162.38999938964844,119.93376159667969,83.39949798583984,177.43190002441406,100.66778564453125,35.90193557739258
2020-06-12,82.08445739746094,127.2509994506836,189.50999450683594,181.2100067138672,162.6199951171875,121.02354431152344,85.68158721923828,178.83213806152344,100.11363220214844,36.67158889770508
2020-06-15,83.09961700439453,128.63400268554688,190.94000244140625,181.5500030517578,162.3300018310547,120.25727844238281,86.86553192138672,179.9752197265625,101.0401382446289,36.64826965332031
2020-06-16,85.30194091796875,130.7635040283203,197.77000427246094,182.3000030517578,162.25,122.9902114868164,87.56046295166016,184.38551330566406,102.28700256347656,37.472354888916016
2020-06-17,85.1832275390625,132.0489959716797,192.5399932861328,180.86000061035156,162.55999755859375,122.6156234741211,85.34700012207031,185.0237274169922,102.11383056640625,36.25177001953125
2020-06-18,85.21714782714844,132.69900512695312,192.2899932861328,180.72999572753906,162.24000549316406,122.09627532958984,84.88372802734375,187.00502014160156,103.28277587890625,36.47723388671875
2020-06-19,84.73014831542969,133.75050354003906,187.02000427246094,179.72000122070312,164.02999877929688,122.453857421875,83.91425323486328,185.89056396484375,102.97105407714844,35.746437072753906
2020-06-22,86.94702911376953,135.6909942626953,188.52000427246094,180.1699981689453,165.08999633789062,122.0792465209961,83.00484466552734,191.05337524414062,101.95795440673828,36.0885124206543
2020-06-23,88.80289459228516,138.2205047607422,187.8800048828125,181.00999450683594,166.47999572753906,121.62802124023438,84.0172119140625,192.3297882080078,101.94064331054688,36.30619430541992
2020-06-24,87.23534393310547,136.72000122070312,176.69000244140625,177.52999877929688,165.89999389648438,119.03983306884766,81.21178436279297,188.4529266357422,100.80632781982422,34.5958366394043
2020-06-25,88.39342498779297,137.72900390625,174.8800048828125,178.85000610351562,165.8000030517578,118.91209411621094,84.0429458618164,190.8342742919922,102.07919311523438,35.11671829223633
2020-06-26,85.6774673461914,134.64349365234375,170.00999450683594,175.3699951171875,166.5399932861328,117.32855224609375,79.43584442138672,187.01455688476562,99.77591705322266,33.91170120239258
2020-06-29,87.65203857421875,134.0189971923828,194.49000549316406,177.19000244140625,166.6300048828125,118.37574005126953,79.78760528564453,189.0244903564453,101.88005065917969,34.455909729003906
2020-06-30,88.38375854492188,137.9409942626953,183.3000030517578,178.50999450683594,167.3699951171875,119.72946166992188,80.69701385498047,193.85389709472656,103.53388214111328,34.76688766479492
2020-07-01,88.21654510498047,143.93499755859375,180.32000732421875,177.99000549316406,166.6199951171875,119.51657104492188,80.01066589355469,194.9874267578125,103.88887786865234,33.98166275024414
2020-07-02,88.21654510498047,144.51499938964844,180.80999755859375,178.8300018310547,166.97999572753906,120.0188980102539,80.27054595947266,196.47337341308594,104.6681900024414,34.26931381225586
2020-07-06,90.57636260986328,152.8520050048828,187.91000366210938,182.72000122070312,167.97999572753906,121.73017883300781,82.29766845703125,200.70277404785156,105.31758880615234,34.510318756103516
2020-07-07,90.29534149169922,150.00599670410156,178.8800048828125,181.14999389648438,169.0399932861328,121.6195068359375,79.97602844238281,198.36898803710938,105.8284683227539,33.61627197265625
2020-07-08,92.39833068847656,154.0554962158203,180.0800018310547,181.1999969482422,170.08999633789062,121.97710418701172,80.82498931884766,202.73171997070312,106.40860748291016,33.538536071777344
2020-07-09,92.79566955566406,159.13150024414062,173.27999877929688,178.8000030517578,169.6300048828125,121.3130111694336,79.0750732421875,204.15098571777344,106.05359649658203,32.154701232910156
2020-07-10,92.9579849243164,160.0,178.44000244140625,182.89999389648438,169.19000244140625,121.21085357666016,83.39786529541016,203.53182983398438,107.27449035644531,33.1575813293457
2020-07-13,92.5291519165039,155.1999969482422,175.64999389648438,184.1300048828125,169.39999389648438,123.62875366210938,84.59334564208984,197.2449951171875,107.41304779052734,33.16535568237305
2020-07-14,94.06035614013672,154.1999969482422,179.9600067138672,189.7100067138672,170.19000244140625,125.93596649169922,85.07848358154297,198.46426391601562,108.3135757446289,34.26152801513672
2020-07-15,94.70724487304688,150.44349670410156,187.94000244140625,190.55999755859375,170.33999633789062,126.2254638671875,86.39523315429688,198.16896057128906,107.80268859863281,34.69690704345703
2020-07-16,93.54188537597656,149.9949951171875,178.6999969482422,191.00999450683594,168.72999572753906,127.06836700439453,86.63780975341797,194.24444580078125,108.02783203125,34.424800872802734
2020-07-17,93.35291290283203,148.09849548339844,175.66000366210938,190.75999450683594,170.1199951171875,127.15343475341797,85.03515625,193.2537841796875,108.78113555908203,33.833946228027344
2020-07-20,95.3202133178711,159.8419952392578,174.4199981689453,190.47999572753906,170.94000244140625,127.36632537841797,84.29013061523438,201.56004333496094,108.44343566894531,33.04096984863281
2020-07-21,94.00462341308594,156.9145050048828,178.6300048828125,192.27000427246094,173.0,127.48551940917969,86.11802673339844,198.8452911376953,108.29625701904297,34.71245193481445
2020-07-22,94.26871490478516,154.99549865722656,179.7899932861328,192.10000610351562,175.6300048828125,127.71538543701172,85.49429321289062,201.7029571533203,109.22274017333984,33.9039192199707
2020-07-23,89.97795867919922,149.32749938964844,176.4499969482422,193.25,177.17999267578125,127.37483978271484,85.74552917480469,192.92991638183594,109.9294204711914,33.97389221191406
2020-07-24,89.75503540039062,150.44549560546875,173.75999450683594,194.52000427246094,178.6999969482422,126.1063003540039,85.13910675048828,191.74876403808594,109.75513458251953,33.763980865478516
2020-07-27,91.88225555419922,152.760498046875,170.2100067138672,192.13999938964844,182.22999572753906,125.30597686767578,83.94364166259766,194.17774963378906,110.06883239746094,34.26152801513672
2020-07-28,90.37287139892578,150.01649475097656,170.83999633789062,194.1199951171875,183.75,125.00801849365234,84.30747985839844,192.43460083007812,111.4281234741211,33.857276916503906
2020-07-29,92.10517120361328,151.67649841308594,166.00999450683594,196.41000366210938,185.1300048828125,124.7610855102539,86.35191345214844,194.3778076171875,111.80281829833984,34.230445861816406
2020-07-30,93.21965789794922,152.593994140625,161.9499969482422,194.3000030517578,183.75999450683594,125.01649475097656,84.04759216308594,194.2253875732422,114.51268768310547,32.55118179321289
2020-07-31,102.97869110107422,158.23399353027344,158.0,195.77999877929688,185.42999267578125,124.09700012207031,83.7184066772461,195.28274536132812,114.25129699707031,32.714447021484375
2020-08-03,105.57351684570312,155.59449768066406,162.27000427246094,199.25999450683594,185.63999938964844,125.4507064819336,83.25059509277344,206.26565551757812,114.39939880371094,32.84660720825195
2020-08-04,106.2785415649414,156.94149780273438,165.07000732421875,200.24000549316406,189.58999633789062,125.34004974365234,82.77413177490234,203.16986083984375,116.57780456542969,33.795074462890625
2020-08-05,106.66378021240234,160.25149536132812,174.27999877929688,203.6199951171875,191.35000610351562,126.34464263916016,84.21219635009766,202.83645629882812,116.27283477783203,34.09050369262695
2020-08-06,110.38519287109375,161.25,172.1999969482422,205.02000427246094,193.88999938964844,125.62096405029297,84.23817443847656,206.08465576171875,115.63674926757812,33.927242279052734
2020-08-07,107.87549591064453,158.3730010986328,170.02000427246094,209.47999572753906,190.80999755859375,126.51496887207031,86.09202575683594,202.39830017089844,116.36868286132812,33.77176284790039
2020-08-10,109.44343566894531,157.4080047607422,179.41000366210938,212.5800018310547,190.14999389648438,126.02963256835938,87.1835708618164,198.36898803710938,116.8479232788086,34.603614807128906
2020-08-11,106.1885986328125,154.0334930419922,180.1300048828125,212.66000366210938,179.94000244140625,125.12718963623047,89.9383544921875,193.73008728027344,116.0898208618164,34.96123504638672
2020-08-12,109.71772766113281,158.11199951171875,175.44000244140625,213.24000549316406,179.10000610351562,127.41740417480469,89.1760482788086,199.26438903808594,118.03295135498047,34.95330047607422
2020-08-13,111.6594467163086,158.05099487304688,174.72999572753906,211.97999572753906,183.3300018310547,126.00408935546875,88.6822509765625,198.79763793945312,118.31178283691406,34.09710693359375
2020-08-14,111.55996704101562,157.4010009765625,178.0800018310547,210.9600067138672,182.5399932861328,126.20845031738281,88.71688842773438,198.98812866210938,117.71925354003906,34.24773025512695
2020-08-17,111.26866149902344,159.12049865722656,172.00999450683594,206.77999877929688,186.5,126.84699249267578,86.37789154052734,200.3026885986328,118.06781005859375,33.80379104614258
2020-08-18,112.19583892822266,165.62449645996094,170.22999572753906,208.3300018310547,188.17999267578125,127.78350067138672,85.17375946044922,201.45523071289062,118.94783782958984,33.637306213378906
2020-08-19,112.33662414550781,163.0240020751953,169.27000427246094,207.2100067138672,182.24000549316406,128.03892517089844,85.3730239868164,200.23306274414062,118.30308532714844,33.26470184326172
